"elementId","labelString"
"jppfs_cor_ProceedsFromIssuanceOfSpecificBondsPayableFinCFLIQ","特定社債の発行による収入"
"jppfs_cor_AllowanceForDoubtfulAccountsLeaseReceivablesCA","貸倒引当金"
"jppfs_cor_LeaseReceivablesNetCA","リース債権（純額）"
"jppfs_cor_LeaseInvestmentAssetsCA","リース投資資産"
"jppfs_cor_AllowanceForDoubtfulAccountsLeaseInvestmentAssetsCA","貸倒引当金"
"jppfs_cor_LeaseInvestmentAssetsNetCA","リース投資資産（純額）"
"jppfs_cor_LeaseAssetsPPE","リース資産"
"jppfs_cor_AccumulatedDepreciationLeaseAssetsPPE","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossLeaseAssetsPPE","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossLeaseAssetsPPE","減価償却累計額及び減損損失累計額"
"jppfs_cor_LeaseAssetsNetPPE","リース資産（純額）"
"jppfs_cor_LeaseAssetsIA","リース資産"
"jppfs_cor_LeaseObligationsNCL","リース債務"
"jppfs_cor_LeaseReceivablesAndInvestmentAssetsCA","リース債権及びリース投資資産"
"jppfs_cor_AllowanceForDoubtfulAccountsLeaseReceivablesAndInvestmentAssetsCA","貸倒引当金"
"jppfs_cor_LeaseReceivablesAndInvestmentAssetsNetCA","リース債権及びリース投資資産（純額）"
"jppfs_cor_StockSpecialAccountCausedByRestructuringNCL","組織再編により生じた株式の特別勘定"
"jppfs_cor_LossGainOnExtinguishmentOfTieInSharesOpeCF","抱合せ株式消滅差損益（△は益）"
"jppfs_cor_InterestAndDiscountsEarnedNOIRWY","受取利息・割引料"
"jppfs_cor_InterestAndDiscountsExpensesNOERWY","支払利息・割引料"
"jppfs_cor_ProvisionForPreparationOfTheReprocessingOfIrradiatedNuclearFuelNCLELE","使用済燃料再処理等準備引当金"
"jppfs_cor_ReserveForPreparationOfTheDepreciationOfNuclearPowerConstructionReservesUnderTheSpecialLawsELE","原子力発電工事償却準備引当金"
"jppfs_cor_OperatingRevenueAbstractCNA","営業収益"
"jppfs_cor_OperatingExpensesAbstractCNA","営業費用"
"jppfs_cor_OperatingExpensesCNA","営業費用"
"jppfs_cor_OtherORCNA","その他"
"jppfs_cor_DeferredAssetsUnderArticle113OfTheInsuranceBusinessLawAssetsINS","保険業法第113条繰延資産"
"jppfs_cor_ProvisionOrReversalOfReserveForPreparationOfTheDepreciationOfNuclearPowerConstructionAbstractELE","原子力発電工事償却準備金引当又は取崩し"
"jppfs_cor_ProvisionOrReversalOfReserveForPreparationOfTheDepreciationOfNuclearPowerConstructionELE","原子力発電工事償却準備金引当又は取崩し"
"jppfs_cor_ProvisionOfReserveForPreparationOfTheDepreciationOfNuclearPowerConstructionELE","原子力発電工事償却準備金引当"
"jppfs_cor_ReversalOfReserveForPreparationOfTheDepreciationOfNuclearPowerConstructionELE","原子力発電工事償却準備金取崩し（貸方）"
"jppfs_cor_OperatingRevenueOtherBusinessesORIncidentalELE","その他附帯事業営業収益"
"jppfs_cor_OperatingExpensesOtherBusinessesOEIncidentalELE","その他附帯事業営業費用"
"jppfs_cor_InterestAndDiscountsExpensesNOECNA","支払利息及び割引料"
"jppfs_cor_ReserveForDividends3","配当準備積立金"
"jppfs_cor_ReserveForReductionEntry2","圧縮積立金"
"jppfs_cor_ReserveForRetirementAllowance2","退職積立金"
"jppfs_cor_ReserveForDividends4","配当引当積立金"
"jppfs_cor_ReserveForRetirementAllowance3","退職手当積立金"
"jppfs_cor_ReserveForDirectorsRetirementAllowance","役員退職積立金"
"jppfs_cor_ReserveForReductionEntryOfAssets","資産圧縮積立金"
"jppfs_cor_ReserveForRetirementAllowance4","退職慰労積立金"
"jppfs_cor_ReserveForReductionEntryOfRealEstate","不動産圧縮積立金"
"jppfs_cor_OperatingAccountsReceivableOfHighwayBusinessCAHWY","高速道路事業営業未収入金"
"jppfs_cor_HighwayAssetsInProcessCAHWY","仕掛道路資産"
"jppfs_cor_AdvancePaymentsForHighwayManagementHWY","高速道路事業受託業務前払金"
"jppfs_cor_AdvancePaymentsForManagementCAHWY","受託業務前払金"
"jppfs_cor_AdvancePaymentsCAHWY","前払金"
"jppfs_cor_NoncurrentAssetsHighwayBusinessNCAAbstractHWY","高速道路事業固定資産"
"jppfs_cor_PropertyPlantAndEquipmentHighwayBusinessNCAAbstractHWY","有形固定資産"
"jppfs_cor_BuildingsHighwayBusinessNCAHWY","建物"
"jppfs_cor_AccumulatedDepreciationBuildingHighwayBusinessNCAHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossBuildingsHighwayBusinessNCAHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossBuildingsHighwayBusinessNCAHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_BuildingsNetHighwayBusinessNCAHWY","建物（純額）"
"jppfs_cor_StructuresHighwayBusinessNCAHWY","構築物"
"jppfs_cor_AccumulatedDepreciationStructuresHighwayBusinessNCAHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossStructuresHighwayBusinessNCAHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossStructuresHighwayBusinessNCAHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_StructuresNetHighwayBusinessNCAHWY","構築物（純額）"
"jppfs_cor_MachineryAndEquipmentHighwayBusinessNCAHWY","機械及び装置"
"jppfs_cor_AccumulatedDepreciationMachineryAndEquipmentHighwayBusinessNCAHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossMachineryAndEquipmentHighwayBusinessNCAHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossMachineryAndEquipmentHighwayBusinessNCAHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_MachineryAndEquipmentNetHighwayBusinessNCAHWY","機械及び装置（純額）"
"jppfs_cor_VehiclesHighwayBusinessNCAHWY","車両運搬具"
"jppfs_cor_AccumulatedDepreciationVehiclesHighwayBusinessNCAHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossVehiclesHighwayBusinessNCAHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossVehiclesHighwayBusinessNCAHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_VehiclesNetHighwayBusinessNCAHWY","車両運搬具（純額）"
"jppfs_cor_ToolsFurnitureAndFixturesHighwayBusinessNCAHWY","工具、器具及び備品"
"jppfs_cor_AccumulatedDepreciationToolsFurnitureAndFixturesHighwayBusinessNCAHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossToolsFurnitureAndFixturesHighwayBusinessNCAHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossToolsFurnitureAndFixturesHighwayBusinessNCAHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_ToolsFurnitureAndFixturesNetHighwayBusinessNCAHWY","工具、器具及び備品（純額）"
"jppfs_cor_LandHighwayBusinessNCAHWY","土地"
"jppfs_cor_ConstructionInProgressHighwayBusinessNCAHWY","建設仮勘定"
"jppfs_cor_AccumulatedDepreciationPPEByGroupHighwayBusinessNCAHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossPPEByGroupHighwayBusinessNCAHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossPPEByGroupHighwayBusinessNCAHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_PropertyPlantAndEquipmentHighwayBusinessNCAHWY","有形固定資産"
"jppfs_cor_IntangibleAssetsHighwayBusinessNCAAbstractHWY","無形固定資産"
"jppfs_cor_IntangibleAssetsHighwayBusinessNCAHWY","無形固定資産"
"jppfs_cor_NoncurrentAssetsHighwayBusinessNCAHWY","高速道路事業固定資産"
"jppfs_cor_NoncurrentAssetsRelatedAbstractHWY","関連事業固定資産"
"jppfs_cor_PropertyPlantAndEquipmentNCARelatedAbstractHWY","有形固定資産"
"jppfs_cor_BuildingsNCARelatedHWY","建物"
"jppfs_cor_AccumulatedDepreciationBuildingNCARelatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossBuildingsNCARelatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossBuildingsNCARelatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_BuildingsNetNCARelatedHWY","建物（純額）"
"jppfs_cor_StructuresNCARelatedHWY","構築物"
"jppfs_cor_AccumulatedDepreciationStructuresNCARelatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossStructuresNCARelatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossStructuresNCARelatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_StructuresNetNCARelatedHWY","構築物（純額）"
"jppfs_cor_MachineryAndEquipmentNCARelatedHWY","機械及び装置"
"jppfs_cor_AccumulatedDepreciationMachineryAndEquipmentNCARelatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossMachineryAndEquipmentNCARelatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossMachineryAndEquipmentNCARelatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_MachineryAndEquipmentNetNCARelatedHWY","機械及び装置（純額）"
"jppfs_cor_VehiclesNCARelatedHWY","車両運搬具"
"jppfs_cor_AccumulatedDepreciationVehiclesNCARelatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossVehiclesNCARelatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossVehiclesNCARelatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_VehiclesNetNCARelatedHWY","車両運搬具（純額）"
"jppfs_cor_ToolsFurnitureAndFixturesNCARelatedHWY","工具、器具及び備品"
"jppfs_cor_AccumulatedDepreciationToolsFurnitureAndFixturesNCARelatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossToolsFurnitureAndFixturesNCARelatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossToolsFurnitureAndFixturesNCARelatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_ToolsFurnitureAndFixturesNetNCARelatedHWY","工具、器具及び備品（純額）"
"jppfs_cor_LandNCARelatedHWY","土地"
"jppfs_cor_ConstructionInProgressNCARelatedHWY","建設仮勘定"
"jppfs_cor_AccumulatedDepreciationPPEByGroupNCARelatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossPPEByGroupNCARelatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossPPEByGroupNCARelatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_PropertyPlantAndEquipmentNCARelatedHWY","有形固定資産"
"jppfs_cor_IntangibleAssetsNCARelatedAbstractHWY","無形固定資産"
"jppfs_cor_IntangibleAssetsNCARelatedHWY","無形固定資産"
"jppfs_cor_NoncurrentAssetsRelatedHWY","関連事業固定資産"
"jppfs_cor_NoncurrentAssetsAffiliatedAbstractHWY","各事業共用固定資産"
"jppfs_cor_PropertyPlantAndEquipmentNCAAffiliatedAbstractHWY","有形固定資産"
"jppfs_cor_BuildingsNCAAffiliatedHWY","建物"
"jppfs_cor_AccumulatedDepreciationBuildingNCAAffiliatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossBuildingsNCAAffiliatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossBuildingsNCAAffiliatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_BuildingsNetNCAAffiliatedHWY","建物（純額）"
"jppfs_cor_StructuresNCAAffiliatedHWY","構築物"
"jppfs_cor_AccumulatedDepreciationStructuresNCAAffiliatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossStructuresNCAAffiliatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossStructuresNCAAffiliatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_StructuresNetNCAAffiliatedHWY","構築物（純額）"
"jppfs_cor_MachineryAndEquipmentNCAAffiliatedHWY","機械及び装置"
"jppfs_cor_AccumulatedDepreciationMachineryAndEquipmentNCAAffiliatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossMachineryAndEquipmentNCAAffiliatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossMachineryAndEquipmentNCAAffiliatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_MachineryAndEquipmentNetNCAAffiliatedHWY","機械及び装置（純額）"
"jppfs_cor_VehiclesNCAAffiliatedHWY","車両運搬具"
"jppfs_cor_AccumulatedDepreciationVehiclesNCAAffiliatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossVehiclesNCAAffiliatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossVehiclesNCAAffiliatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_VehiclesNetNCAAffiliatedHWY","車両運搬具（純額）"
"jppfs_cor_ToolsFurnitureAndFixturesNCAAffiliatedHWY","工具、器具及び備品"
"jppfs_cor_AccumulatedDepreciationToolsFurnitureAndFixturesNCAAffiliatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossToolsFurnitureAndFixturesNCAAffiliatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossToolsFurnitureAndFixturesNCAAffiliatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_ToolsFurnitureAndFixturesNetNCAAffiliatedHWY","工具、器具及び備品（純額）"
"jppfs_cor_LandNCAAffiliatedHWY","土地"
"jppfs_cor_ConstructionInProgressNCAAffiliatedHWY","建設仮勘定"
"jppfs_cor_AccumulatedDepreciationPPEByGroupNCAAffiliatedHWY","減価償却累計額"
"jppfs_cor_AccumulatedImpairmentLossPPEByGroupNCAAffiliatedHWY","減損損失累計額"
"jppfs_cor_AccumulatedDepreciationAndImpairmentLossPPEByGroupNCAAffiliatedHWY","減価償却累計額及び減損損失累計額"
"jppfs_cor_PropertyPlantAndEquipmentNCAAffiliatedHWY","有形固定資産"
"jppfs_cor_IntangibleAssetsNCAAffiliatedAbstractHWY","無形固定資産"
"jppfs_cor_IntangibleAssetsNCAAffiliatedHWY","無形固定資産"
"jppfs_cor_NoncurrentAssetsAffiliatedHWY","各事業共用固定資産"
"jppfs_cor_OtherNoncurrentAssetsAbstractHWY","その他の固定資産"
"jppfs_cor_PropertyPlantAndEquipmentOtherNoncurrentAssetsAbstractHWY","有形固定資産"
"jppfs_cor_PropertyPlantAndEquipmentOtherNoncurrentAssetsHWY","有形固定資産"
"jppfs_cor_OtherNoncurrentAssetsHWY","その他の固定資産"
"jppfs_cor_RoadBuildingBondIssuanceCostDAHWY","道路建設関係社債発行費"
"jppfs_cor_OtherBondIssuanceCostDAHWY","その他の社債発行費"
"jppfs_cor_OperatingAccountsPayableHighwayBusinessCLHWY","高速道路事業営業未払金"
"jppfs_cor_InterLineFaresReceivedCLHWY","預り連絡料金"
"jppfs_cor_AdvancesReceivedForHighwayManagementHWY","高速道路事業受託業務前受金"
"jppfs_cor_AdvancesReceivedForManagementCLHWY","受託業務前受金"
"jppfs_cor_RoadBuildingBondsPayableNCLHWY","道路建設関係社債"
"jppfs_cor_OtherBondsPayableNCLHWY","その他の社債"
"jppfs_cor_LongTermLoansPayableToRoadBuildingNCLHWY","道路建設関係長期借入金"
"jppfs_cor_OtherLongTermLoansPayableNCLHWY","その他の長期借入金"
"jppfs_cor_OperatingIncomeAndLossFromHighwayBusinessAbstractHWY","高速道路事業営業損益"
"jppfs_cor_OperatingRevenueHighwayBusinessAbstractHWY","営業収益"
"jppfs_cor_FareReceiptsOperatingRevenueHighwayBusinessHWY","料金収入"
"jppfs_cor_SalesOfCompletedHighwayConstructionContractsOperatingRevenueHighwayBusinessHWY","道路資産完成高"
"jppfs_cor_RevenueManagementOperatingRevenueHighwayBusinessHWY","受託業務収入"
"jppfs_cor_OtherSalesOperatingRevenueHighwayBusinessHWY","その他の売上高"
"jppfs_cor_OperatingRevenueHighwayBusinessHWY","営業収益"
"jppfs_cor_OperatingExpensesHighwayBusinessAbstractHWY","営業費用"
"jppfs_cor_RentExpensesOnHighwayAssetsOperatingExpensesHighwayBusinessHWY","道路資産賃借料"
"jppfs_cor_CostOfSalesOfCompletedHighwayConstructionContractsOperatingExpenseHighwayBusinessHWY","道路資産完成原価"
"jppfs_cor_AdministrativeExpensesOperatingExpensesHighwayBusinessHWY","管理費用"
"jppfs_cor_FiduciaryBusinessOperatingExpensesOperatingExpensesHighwayBusinessHWY","受託業務費用"
"jppfs_cor_OperatingExpensesHighwayBusinessHWY","営業費用"
"jppfs_cor_OperatingIncomeFromHighwayBusinessHWY","高速道路事業営業利益又は高速道路事業営業損失（△）"
"jppfs_cor_OperatingIncomeAndLossRelatedOperationsHighwayBusinessAbstractHWY","関連事業営業損益"
"jppfs_cor_OperatingRevenueRelatedOperationsHighwayBusinessAbstractHWY","営業収益"
"jppfs_cor_RevenueRestStationOperatingRevenueRelatedOperationsHighwayBusinessHWY","休憩所等事業収入"
"jppfs_cor_RevenueParkingOperatingRevenueRelatedOperationsHighwayBusinessHWY","駐車場事業収入"
"jppfs_cor_RevenueManagementOperatingRevenueRelatedOperationsHighwayBusinessHWY","受託業務収入"
"jppfs_cor_MiscellaneousOperatingRevenueOperatingRevenueRelatedOperationsHighwayBusinessHWY","営業雑収入"
"jppfs_cor_OperatingRevenueRelatedOperationsHighwayBusinessHWY","営業収益"
"jppfs_cor_OperatingExpensesRelatedOperationsHighwayBusinessAbstractHWY","営業費用"
"jppfs_cor_OperatingExpensesRestStationOperatingRevenueRelatedOperationsHighwayBusinessHWY","休憩所等事業費"
"jppfs_cor_OperatingExpensesParkingOperatingRevenueRelatedOperationsHighwayBusinessHWY","駐車場事業費"
"jppfs_cor_OperatingExpensesManagementOperatingRevenueRelatedOperationsHighwayBusinessHWY","受託業務費用"
"jppfs_cor_MiscellaneousOperatingExpensesOperatingExpensesRelatedOperationsHighwayBusinessHWY","営業雑費用"
"jppfs_cor_OperatingExpensesRelatedOperationsHighwayBusinessHWY","営業費用"
"jppfs_cor_OperatingIncomeFromRelatedOperationsHighwayBusinessHWY","関連事業営業利益又は関連事業営業損失（△）"
"jppfs_cor_RevenueLandRentNOIHWY","土地物件貸付料"
"jppfs_cor_PurchaseOfHighwayNoncurrentAssetsInvCFHWY","高速道路事業固定資産の取得による支出"
"jppfs_cor_PurchaseOfRelatedNoncurrentAssetsInvCFHWY","関連事業固定資産の取得による支出"
"jppfs_cor_PurchaseOfAffiliatedNoncurrentAssetsInvCFHWY","各事業共用固定資産の取得による支出"
"jppfs_cor_ProceedsFromSalesOfAffiliatedNoncurrentAssetsInvCFHWY","各事業共用固定資産の売却による収入"
"jppfs_cor_ProceedsFromIssuanceOfRoadBuildingBondsFinCFHWY","道路建設関係社債発行による収入"
"jppfs_cor_RedemptionOfRoadBuildingBondsFinCFHWY","道路建設関係社債償還による支出"
"jppfs_cor_ProceedsFromIssuanceOfOtherBondsFinCFHWY","その他の社債発行による収入"
"jppfs_cor_RedemptionOfOtherBondsFinCFHWY","その他の社債償還による支出"
"jppfs_cor_DepreciationOfHighwayNoncurrentAssetsOpeCFHWY","高速道路事業固定資産減価償却費"
"jppfs_cor_DepreciationOfRelatedNoncurrentAssetsOpeCFHWY","関連事業固定資産減価償却費"
"jppfs_cor_DepreciationOfAffiliatedNoncurrentAssetsOpeCFHWY","各事業共用固定資産減価償却費"
"jppfs_cor_GainOnSalesOfAffiliatedNoncurrentAssetsOpeCFHWY","各事業共用固定資産売却益"
"jppfs_cor_LossOnRetirementOfHighwayNoncurrentAssetsOpeCFHWY","高速道路事業固定資産除却費"
"jppfs_cor_LossOnRetirementOfRelatedNoncurrentAssetsOpeCFHWY","関連事業固定資産除却費"
"jppfs_cor_AdministrationCostsOfHighwayBusinessAndCostOfSalesOperatingExpensesHWY","高速道路等事業管理費及び売上原価"
"jppfs_cor_OtherFinancialInstrumentsCAFND","その他の金融商品"
"jppfs_cor_PreferredSecuritiesCAFND","優先出資証券"
"jppfs_cor_PreferredSecuritiesOnDeedsCAFND","優先出資引受権証書"
"jppfs_cor_NotionalPrincipalReceivableAssetsCAFND","想定元本受取資産"
"jppfs_cor_CorrespondingAccountOfNotionalPrincipalPayableLiabilityCAFND","想定元本支払負債見合"
"jppfs_cor_SecuritiesLoanedCAFND","貸付有価証券"
"jppfs_cor_BorrowingTradeSecuritiesCAFND","借入取引有価証券"
"jppfs_cor_PurchaseAccountOfFuturesMarketsCAFND","先物取引買勘定"
"jppfs_cor_AccountsReceivableForeignExchangeCAFND","為替未収入金"
"jppfs_cor_PurchaseForeignExchangeCAFND","買為替"
"jppfs_cor_AccountsReceivableFuturesMarketsCAFND","先物取引未収入金"
"jppfs_cor_SecuritiesReceivedAsCustomersDepositsForCashCollateralReceivedCAFND","受入担保金代用有価証券"
"jppfs_cor_ForeignInvestmentAccountsCAFND","外国投資勘定"
"jppfs_cor_AcquiredBeneficiarySecuritiesCAFND","買取受益証券"
"jppfs_cor_CorrespondingAccountOfNotionalPrincipalReceivableAssetsCLFND","想定元本受取資産見合"
"jppfs_cor_NotionalPrincipalPayableLiabilityCLFND","想定元本支払負債"
"jppfs_cor_SecuritiesOfLoanTradeCLFND","貸付取引有価証券"
"jppfs_cor_SecuritiesBorrowedCLFND","借入有価証券"
"jppfs_cor_SalesForeignExchangeCLFND","売為替"
"jppfs_cor_AccountsPayableForeignExchangeCLFND","為替未払金"
"jppfs_cor_AccountsPayableFuturesMarketsCLFND","先物取引未払金"
"jppfs_cor_SalesAccountOfFuturesMarketsCLFND","先物取引売勘定"
"jppfs_cor_SecuritiesReceivedAsCustomersDepositsForGuaranteeDepositsCLFND","差入保証金代用有価証券"
"jppfs_cor_SecuritiesReceivedAsCustomersDepositsForCustomersMarginCLFND","差入委託証拠金代用有価証券"
"jppfs_cor_LossOnSecuritiesTransactionsOEFND","有価証券売買損"
"jppfs_cor_LossOnTransactionsOfFuturesMarketsOEFND","先物取引等取引損"
"jppfs_cor_LossOnCancellationOEFND","解約差損金"
"jppfs_cor_LossOnAdditionalSubscriptionsOEFND","追加信託差損金"
"jppfs_cor_OtherForeignCurrencyCostsOEFND","その他外貨費用"
"jppfs_cor_DividendsOEFND","収益分配金"
"jppfs_cor_ProvisionOfReserveForStockPriceFluctuationOEFND","株価変動準備金積立額"
"jppfs_cor_ProvisionOfReserveForPriceFluctuationOEFND","価額変動準備金積立額"
"jppfs_cor_ProvisionOfReserveForDividendsOEFND","分配準備積立金積立額"
"jppfs_cor_RevenueAdjustmentOEFND","収益調整金"
"jppfs_cor_ValuationLossAdjustmentAccountsOEFND","評価損調整勘定"
"jppfs_cor_RepaymentForRetainedLossOEFND","繰越欠損金補てん額"
"jppfs_cor_GainOnSecuritiesTransactionsOIFND","有価証券売買益"
"jppfs_cor_GainOnTransactionsOfFuturesMarketsOIFND","先物取引等取引益"
"jppfs_cor_GainOnCancellationOIFND","解約差益金"
"jppfs_cor_GainOnAdditionalSubscriptionsOIFND","追加信託差益金"
"jppfs_cor_OtherForeignCurrencyRevenueOIFND","その他外貨収益金"
"jppfs_cor_ReversalOfReserveForStockPriceFluctuationOIFND","株価変動準備金取崩し額"
"jppfs_cor_ReversalOfReserveForPriceFluctuationOIFND","価額変動準備金取崩し額"
"jppfs_cor_RevenueAdjustmentOIFND","収益調整金"
"jppfs_cor_ValuationGainAdjustmentAccountsOIFND","評価益調整勘定"
"jppfs_cor_ReversalOfReserveForDividendsOIFND","分配準備積立金取崩し額"
"jppfs_cor_AmortizationOfStockIssuanceCostOpeCF","株式交付費償却"
"jppfs_cor_StockIssuanceCostOpeCF","株式交付費"
"jppfs_cor_ReservedAssetsForDepreciationEDU","減価償却引当特定資産"
"jppfs_cor_LongTermLoansPayableToDirectorsAndOtherEDU","役員等長期借入金"
"jppfs_cor_DepositsReceivedAbstractEDU","預り金"
"jppfs_cor_FundForSchoolExcursionDepositsReceivedEDU","修学旅行積立金"
"jppfs_cor_SubsidiesForScientificResearchDepositsReceivedEDU","科学研究費補助金"
"jppfs_cor_ShortTermLoansPayableToDirectorsAndOtherEDU","役員等短期借入金等"
"jppfs_cor_OtherRevenueEducationResearchAndIncidentalEDU","その他"
"jppfs_cor_ProceedsFromProcessingFeesOpeCFEDU","手数料の受入れによる収入"
"jppfs_cor_PaymentsForEducationAndResearchExpensesOpeCFEDU","教育研究経費の支出"
"jppfs_cor_ProceedsFromIssuanceOfSchoolBondsFinCFEDU","学校債の発行による収入"
"jppfs_cor_RedemptionOfSchoolBondsFinCFEDU","学校債の償還による支出"
"jppfs_cor_LongTermLoansPayableAbstract","長期借入金"
"jppfs_cor_BondsPayableAbstract","社債"
"jppfs_cor_LongTermLoansReceivableAbstract","長期貸付金"
"jppfs_cor_InvestmentsInCapitalAbstract","出資金"
"jppfs_cor_ShortTermReceivablesFromDirectorsAndOtherEDU","役員等短期債権"
"jppfs_cor_AllowanceForDoubtfulAccountsShortTermReceivablesFromDirectorsAndOtherEDU","貸倒引当金"
"jppfs_cor_ShortTermReceivablesFromDirectorsAndOtherNetEDU","役員等短期債権（純額）"
"jppfs_cor_NetDecreaseIncreaseInTreasuryStockFinCF","自己株式の純増減額（△は増加）"
"jppfs_cor_OperatingExpensesPrimaryAbstractMED","事業費用"
"jppfs_cor_NonOperatingIncomeAbstractMED","事業外収益"
"jppfs_cor_NonOperatingExpensesAbstractMED","事業外費用"
"jppfs_cor_ReversalOfPolicyReserveAndOtherINS","責任準備金等戻入額"
"jppfs_cor_UnappropriatedRetainedEarningsUndisposedLossLIQ","当期未処分利益又は当期未処理損失（△）"
"jppfs_cor_RetainedEarningsBroughtForwardPriorINV","前期繰越利益又は前期繰越損失（△）"
"jppfs_cor_RetainedEarningsBroughtForwardPriorLIQ","前期繰越利益又は前期繰越損失（△）"
"jppfs_cor_InterimDividendsLIQ","中間配当額"
"jppfs_cor_InterimDividendsAbstractLIQ","中間配当額"
"jppfs_cor_NotesPayableAccountsPayableForConstructionContractsCNS","支払手形・工事未払金"
"jppfs_cor_NotesReceivableAccountsReceivableFromCompletedConstructionContractsCNS","受取手形・完成工事未収入金"
"jppfs_cor_LossOnSalesAndRetirementOfNoncurrentAssetsNOE","固定資産除売却損"
"jppfs_cor_LossOnSalesAndRetirementOfNoncurrentAssetsEL","固定資産除売却損"
"jppfs_cor_LossOnAbandonmentOfNoncurrentAssetsNOE","固定資産廃棄損"
"jppfs_cor_LossOnAbandonmentOfNoncurrentAssetsEL","固定資産廃棄損"
"jppfs_cor_LossOnSalesOfLandEL","土地売却損"
"jppfs_cor_LossOnAbandonmentOfNoncurrentAssetsOpeCF","固定資産廃棄損"
"jppfs_cor_LossOnValuationOfNoncurrentAssetsOpeCF","固定資産評価損"
"jppfs_cor_LossOnAbandonmentOfPropertyPlantAndEquipmentOpeCF","有形固定資産廃棄損"
"jppfs_cor_LossGainOnSalesOfLandOpeCF","土地売却損益（△は益）"
"jppfs_cor_LossGainOnSalesAndRetirementOfNoncurrentAssetsOpeCF","固定資産除売却損益（△は益）"
"jppfs_cor_LossGainOnSalesAndRetirementOfPropertyPlantAndEquipmentOpeCF","有形固定資産除売却損益（△は益）"
"jppfs_cor_LossGainOnSalesAndRetirementOfIntangibleAssetsOpeCF","無形固定資産除売却損益（△は益）"
"jppfs_cor_LossGainOnSalesAndRetirementOfPropertyPlantAndEquipmentAndIntangibleAssetsOpeCF","有形及び無形固定資産除売却損益（△は益）"
